trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
15,False,"{'a': 0.01, 'e': 0.9872272833756269}",25,0,-51.33724970419803,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
16,False,"{'a': 0.01, 'e': 0.9855847669095608}",30,15,-5.849759123983176,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
17,False,"{'a': 0.01, 'e': 0.9838436927881214}",25,0,-140.31800095424842,"{0: 10, 1: 7, 2: 6, 3: 1, 4: 1}",0
18,False,"{'a': 0.01, 'e': 0.9820042351172703}",20,0,-80.91713532772698,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
19,False,"{'a': 0.01, 'e': 0.9800665778412416}",25,0,-187.0401919037424,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
20,False,"{'a': 0.01, 'e': 0.9780309147241483}",35,0,-114.71215349955438,"{0: 22, 1: 5, 2: 6, 3: 1, 4: 1}",0
21,False,"{'a': 0.01, 'e': 0.9758974493306055}",25,0,-148.6898745017784,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
22,False,"{'a': 0.01, 'e': 0.9736663950053749}",25,4,-169.53998175803912,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 3}",1
23,False,"{'a': 0.01, 'e': 0.9713379748520296}",20,0,-117.20416221300864,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
24,False,"{'a': 0.01, 'e': 0.9689124217106447}",25,0,-208.64004163029978,"{0: 10, 1: 7, 2: 3, 3: 2, 4: 3}",0
25,False,"{'a': 0.01, 'e': 0.9663899781345132}",20,0,-88.36286022911854,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
26,False,"{'a': 0.01, 'e': 0.9637708963658905}",25,0,-116.18855799015029,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
27,False,"{'a': 0.01, 'e': 0.9610554383107709}",20,0,-152.71121455052395,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
28,False,"{'a': 0.01, 'e': 0.9582438755126972}",20,8,-70.95831148131775,"{0: 6, 1: 1, 2: 2, 3: 3, 4: 0}",1
29,False,"{'a': 0.01, 'e': 0.955336489125606}",25,0,-157.1828362784975,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
30,False,"{'a': 0.01, 'e': 0.9523335698857134}",25,0,-132.61145364927637,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
31,False,"{'a': 0.01, 'e': 0.9492354180824408}",25,0,-74.46491770250596,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
32,False,"{'a': 0.01, 'e': 0.946042343528387}",20,0,-73.58785193223494,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
33,False,"{'a': 0.01, 'e': 0.9427546655283462}",30,0,-117.04650022043094,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
34,False,"{'a': 0.01, 'e': 0.9393727128473789}",25,0,-91.01883178122357,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
35,False,"{'a': 0.01, 'e': 0.9358968236779348}",25,0,-127.00824699437837,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
36,False,"{'a': 0.01, 'e': 0.9323273456060345}",25,0,-63.256298291313364,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
37,False,"{'a': 0.01, 'e': 0.9286646355765102}",20,0,-93.58710519190291,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
38,False,"{'a': 0.01, 'e': 0.9249090598573131}",25,0,-70.39360077483457,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
39,False,"{'a': 0.01, 'e': 0.9210609940028851}",20,0,-96.84605212925962,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
40,False,"{'a': 0.01, 'e': 0.9171208228166051}",20,0,-91.0176930382604,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
41,False,"{'a': 0.01, 'e': 0.9130889403123083}",20,0,-152.67706577977896,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 4}",0
42,False,"{'a': 0.01, 'e': 0.9089657496748851}",20,0,-108.04644972377827,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
43,False,"{'a': 0.01, 'e': 0.9047516632199634}",20,0,-61.596123425215005,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
44,False,"{'a': 0.01, 'e': 0.9004471023526769}",20,0,-82.85352101863771,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
45,False,"{'a': 0.01, 'e': 0.8960524975255252}",30,0,-162.26999879458245,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
46,False,"{'a': 0.01, 'e': 0.891568288195329}",30,0,-82.70071209177556,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
47,False,"{'a': 0.01, 'e': 0.8869949227792842}",25,0,-277.1417615686204,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 6}",0
48,False,"{'a': 0.01, 'e': 0.8823328586101215}",25,0,-135.64041596846113,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
49,False,"{'a': 0.01, 'e': 0.8775825618903728}",20,4,-81.25025180007786,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 2}",1
50,False,"{'a': 0.01, 'e': 0.8727445076457513}",30,0,-115.33968457854928,"{0: 17, 1: 2, 2: 10, 3: 1, 4: 0}",0
51,False,"{'a': 0.01, 'e': 0.8678191796776499}",25,0,-130.44573843787137,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
52,False,"{'a': 0.01, 'e': 0.862807070514761}",30,0,-54.08254840819608,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
53,False,"{'a': 0.01, 'e': 0.8577086813638242}",20,9,-27.342499387122945,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
54,False,"{'a': 0.01, 'e': 0.8525245220595057}",20,0,-61.40445013247343,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
55,False,"{'a': 0.01, 'e': 0.8472551110134161}",20,0,-180.90021746554393,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
56,False,"{'a': 0.01, 'e': 0.8419009751622687}",30,2,-146.80523542845447,"{0: 18, 1: 3, 2: 3, 3: 2, 4: 2}",1
57,False,"{'a': 0.01, 'e': 0.8364626499151869}",20,0,-40.6373444135713,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
58,False,"{'a': 0.01, 'e': 0.8309406791001636}",25,0,-150.35172880899535,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
59,False,"{'a': 0.01, 'e': 0.8253356149096783}",30,5,-37.70425807264644,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",1
60,False,"{'a': 0.01, 'e': 0.8196480178454795}",30,4,-158.95068869028515,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 2}",1
61,False,"{'a': 0.01, 'e': 0.8138784566625339}",20,0,-63.76551160526812,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
62,False,"{'a': 0.01, 'e': 0.8080275083121519}",30,2,-216.18397870208148,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 5}",1
63,False,"{'a': 0.01, 'e': 0.8020957578842925}",25,0,-75.76265394149769,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",1
64,False,"{'a': 0.01, 'e': 0.7960837985490558}",30,0,-116.81636587248163,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
65,False,"{'a': 0.01, 'e': 0.7899922314973651}",20,5,-55.13008250103296,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
66,False,"{'a': 0.01, 'e': 0.7838216658808492}",20,2,-49.40593955512775,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 0}",1
67,False,"{'a': 0.01, 'e': 0.7775727187509279}",35,3,-87.27355286397078,"{0: 22, 1: 4, 2: 4, 3: 1, 4: 1}",1
68,False,"{'a': 0.01, 'e': 0.7712460149971065}",20,0,-47.450182894303076,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
69,False,"{'a': 0.01, 'e': 0.7648421872844884}",35,16,-38.21591906183538,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 0}",1
70,False,"{'a': 0.01, 'e': 0.7583618759905082}",30,0,-100.30917661937706,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",1
71,False,"{'a': 0.01, 'e': 0.7518057291408949}",25,0,-109.41547299276705,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
72,False,"{'a': 0.01, 'e': 0.7451744023448704}",20,12,6.904402663059017,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.01, 'e': 0.7384685587295879}",20,0,-58.844394154073974,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
74,False,"{'a': 0.01, 'e': 0.7316888688738209}",20,0,-4.28749499813628,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
75,False,"{'a': 0.01, 'e': 0.7248360107409052}",25,0,-9.453671881177481,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
76,False,"{'a': 0.01, 'e': 0.7179106696109434}",20,0,-128.52139468904662,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
77,False,"{'a': 0.01, 'e': 0.7109135380122773}",20,0,-69.72536229690644,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
78,False,"{'a': 0.01, 'e': 0.7038453156522361}",25,17,-21.805706530737314,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
79,False,"{'a': 0.01, 'e': 0.6967067093471654}",25,14,-4.735427360380447,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
80,False,"{'a': 0.01, 'e': 0.689498432951747}",25,0,-2.16637351175201,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
81,False,"{'a': 0.01, 'e': 0.6822212072876135}",20,16,8.665040827810227,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.01, 'e': 0.674875760071267}",20,0,-59.483195274781906,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
83,False,"{'a': 0.01, 'e': 0.6674628258413081}",25,0,-9.42361231982778,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
84,False,"{'a': 0.01, 'e': 0.6599831458849822}",20,10,3.8027431405022893,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.01, 'e': 0.6524374681640519}",30,0,-55.5791655624984,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
86,False,"{'a': 0.01, 'e': 0.6448265472400012}",20,9,10.525256730291318,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.01, 'e': 0.6371511441985802}",25,11,-27.0891033093613,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
88,False,"{'a': 0.01, 'e': 0.6294120265736969}",20,0,-34.765781872475756,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
89,False,"{'a': 0.01, 'e': 0.6216099682706644}",35,21,-1.2123863735511273,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
90,False,"{'a': 0.01, 'e': 0.6137457494888116}",20,1,-43.11859149489685,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
91,False,"{'a': 0.01, 'e': 0.6058201566434628}",25,13,-6.1240731089545655,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
92,False,"{'a': 0.01, 'e': 0.5978339822872982}",20,0,-73.94271573373317,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
93,False,"{'a': 0.01, 'e': 0.5897880250310982}",25,0,-13.891671885824897,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
94,False,"{'a': 0.01, 'e': 0.5816830894638835}",25,0,-19.159705030696998,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
95,False,"{'a': 0.01, 'e': 0.5735199860724567}",25,19,12.047903642770477,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.01, 'e': 0.5652995311603544}",30,0,-121.74979610624622,"{0: 22, 1: 2, 2: 2, 3: 2, 4: 2}",0
97,False,"{'a': 0.01, 'e': 0.5570225467662173}",25,0,-62.31130017680261,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
98,False,"{'a': 0.01, 'e': 0.5486898605815875}",20,12,-8.14809771527808,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
99,False,"{'a': 0.01, 'e': 0.5403023058681398}",20,0,8.999300238380744,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
100,False,"{'a': 0.01, 'e': 0.5318607213743555}",30,20,12.225493989372369,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.01, 'e': 0.5233659512516495}",20,0,-107.13571097060954,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
102,False,"{'a': 0.01, 'e': 0.5148188449699553}",25,0,-88.5280122704946,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
103,False,"{'a': 0.01, 'e': 0.5062202572327784}",25,1,-64.08607211826674,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 1}",1
104,False,"{'a': 0.01, 'e': 0.49757104789172696}",30,9,6.719456931561135,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
105,False,"{'a': 0.01, 'e': 0.4888720818605275}",25,0,-1.338509716843794,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
106,False,"{'a': 0.01, 'e': 0.4801242290285341}",20,0,-8.827523443247866,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
107,False,"{'a': 0.01, 'e': 0.47132836417373997}",25,12,-18.710555787932545,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
108,False,"{'a': 0.01, 'e': 0.4624853668753008}",20,6,-74.17136618337346,"{0: 9, 1: 1, 2: 1, 3: 2, 4: 1}",1
109,False,"{'a': 0.01, 'e': 0.4535961214255773}",25,14,18.621381802753756,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.01, 'e': 0.4446615167417068}",30,2,-37.033304976834366,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 1}",1
111,False,"{'a': 0.01, 'e': 0.4356824462767121}",20,7,-54.77588237649429,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
112,False,"{'a': 0.01, 'e': 0.42665980793015723}",20,8,-34.2174660015055,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
113,False,"{'a': 0.01, 'e': 0.41759450395835795}",30,16,-58.482548781397625,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 1}",1
114,False,"{'a': 0.01, 'e': 0.40848744088415717}",25,3,-19.772137861130446,"{0: 19, 1: 0, 2: 1, 3: 2, 4: 0}",1
115,False,"{'a': 0.01, 'e': 0.3993395294062732}",25,13,-10.269290421397619,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
116,False,"{'a': 0.01, 'e': 0.3901516843082303}",25,11,-3.594416969758108,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
117,False,"{'a': 0.01, 'e': 0.38092482436688185}",30,0,17.00112125652978,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
118,False,"{'a': 0.01, 'e': 0.371659872260533}",25,3,8.300886848451256,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
119,False,"{'a': 0.01, 'e': 0.3623577544766736}",25,8,-16.779406072748994,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
120,False,"{'a': 0.01, 'e': 0.3530194012193304}",25,16,6.538419914569625,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
121,False,"{'a': 0.01, 'e': 0.34364574631604705}",30,15,26.702819835725123,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.01, 'e': 0.3342377271245026}",25,0,12.371400338173828,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
123,False,"{'a': 0.01, 'e': 0.32479628443877623}",20,6,9.644690901098938,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
124,False,"{'a': 0.01, 'e': 0.3153223623952687}",25,0,-6.696771082810479,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
125,False,"{'a': 0.01, 'e': 0.30581690837828934}",20,6,21.882329332860976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.01, 'e': 0.29628087292531874}",25,11,-18.192434614078074,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
127,False,"{'a': 0.01, 'e': 0.2867152096319555}",25,12,-22.815873386717143,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
128,False,"{'a': 0.01, 'e': 0.2771208750565576}",20,0,12.78859700223,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
129,False,"{'a': 0.01, 'e': 0.26749882862458735}",25,11,-23.166183309232782,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
130,False,"{'a': 0.01, 'e': 0.2578500325326696}",25,9,1.0609048665610212,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
131,False,"{'a': 0.01, 'e': 0.2481754516523729}",20,14,9.815115020803772,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.01, 'e': 0.23847605343372313}",35,19,30.942677834593756,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.01, 'e': 0.22875280780845939}",25,0,0.5871935385331897,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
134,False,"{'a': 0.01, 'e': 0.2190066870930415}",20,6,-35.91383803102894,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
135,False,"{'a': 0.01, 'e': 0.20923866589141926}",25,10,27.394649962176615,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.19944972099757285}",20,13,6.962320413160423,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.01, 'e': 0.18964083129783424}",20,7,13.405159589722928,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.01, 'e': 0.17981297767299936}",20,6,22.608037522215575,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.01, 'e': 0.16996714290024081}",25,14,20.244676561202354,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.01, 'e': 0.16010431155483126}",25,8,32.479384700733824,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.01, 'e': 0.15022546991168584}",30,0,41.97888659269139,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
142,False,"{'a': 0.01, 'e': 0.14033160584673673}",20,9,6.334864971698442,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.01, 'e': 0.13042370873814554}",20,10,20.969468304463625,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.01, 'e': 0.12050276936736662}",20,9,9.985605138619736,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.01, 'e': 0.11056977982006959}",25,11,13.967204121164709,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.01, 'e': 0.10062573338693173}",20,12,15.48135769694846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.01, 'e': 0.09067162446430968}",25,16,-24.251705743700455,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
148,False,"{'a': 0.01, 'e': 0.08070844845480063}",20,11,-1.1657990425098312,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.0707372016677029}",20,15,8.15775903013575,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.01, 'e': 0.0607588812193859}",20,9,17.206453625578867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.05077448493357918}",25,8,13.638604632218469,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.01, 'e': 0.040785011241591035}",25,0,-5.020963603155281,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
153,False,"{'a': 0.01, 'e': 0.03079145908246612}",20,10,5.313077867013098,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.01, 'e': 0.020794827803092428}",25,6,27.733889139746577,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.01, 'e': 0.010796117058267392}",25,17,18.293824308979808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.01, 'e': 0.0007963267107332633}",20,10,-24.545899196066642,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,12,14.000123422603307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,6,23.265685580865284,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",30,21,13.408519194344592,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,15,11.15353315756754,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,18,14.433038749312331,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,7,23.480736154106406,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,12,16.011549508969015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,10,13.597228427840458,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",25,16,17.28358295338562,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,10,26.512962782082244,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
