trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
266,False,"{'a': 0.5, 'e': 0.01768685528840119}",20,10,18.035401998254564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.4638288688518717}",20,11,7.493427017317336,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.8317831092998796}",30,0,-14.003426322234004,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
269,False,"{'a': 0.5, 'e': 0.9960878351411849}",20,0,-210.5025081986351,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 4}",0
270,False,"{'a': 0.5, 'e': 0.916515519162193}",35,0,-164.1689489635091,"{0: 20, 1: 5, 2: 6, 3: 3, 4: 1}",0
271,False,"{'a': 0.5, 'e': 0.6125482394960996}",30,0,-34.86322628202863,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
272,False,"{'a': 0.5, 'e': 0.15860778743465642}",20,4,-49.202223965013474,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
273,False,"{'a': 0.5, 'e': 0.33416538263076073}",25,17,4.859689054918366,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.7451232126030157}",20,8,-48.78540960187224,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
275,False,"{'a': 0.5, 'e': 0.9736488930495181}",25,0,-18.610300009821966,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.9637913672852274}",20,0,-77.19420532726564,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
277,False,"{'a': 0.5, 'e': 0.717964101410472}",30,0,-89.06835508498591,"{0: 23, 1: 0, 2: 4, 3: 2, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.2963541836370153}",20,15,3.5595317287638144,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.19781357400426822}",20,5,14.274308047638396,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.6435496697397284}",20,15,4.083231889434048,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.9317223617435201}",20,0,-124.53584736680489,"{0: 12, 1: 2, 2: 1, 3: 4, 4: 1}",0
282,False,"{'a': 0.5, 'e': 0.9917769246391254}",20,0,-73.6250199374956,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
283,False,"{'a': 0.5, 'e': 0.8090099069535975}",20,0,-69.56458090087008,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
284,False,"{'a': 0.5, 'e': 0.428169048838935}",25,11,-0.29533405730667117,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.05750252534912421}",25,7,17.112441756435143,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.529095475861036}",25,11,1.182697332400604,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.8711474010323434}",20,0,-129.76301045492878,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
288,False,"{'a': 0.5, 'e': 0.9999120601031718}",30,0,-183.01504267015798,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
289,False,"{'a': 0.5, 'e': 0.8838633737085002}",20,0,-61.726685461526635,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
290,False,"{'a': 0.5, 'e': 0.5514141076171752}",25,6,-44.91846461706044,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
291,False,"{'a': 0.5, 'e': 0.08395943674184847}",25,2,27.401065248965825,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.40405143243560715}",20,8,4.611048336990242,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.7931364191664784}",25,0,-43.59515352280883,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
294,False,"{'a': 0.5, 'e': 0.988033948885742}",20,0,-103.76395641287915,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
295,False,"{'a': 0.5, 'e': 0.9410263090291437}",30,0,-123.80824258734006,"{0: 19, 1: 5, 2: 2, 3: 3, 4: 1}",0
296,False,"{'a': 0.5, 'e': 0.6636226092823331}",20,0,-205.78375879987382,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",0
297,False,"{'a': 0.5, 'e': 0.22374095013558368}",20,7,11.629010455655578,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.2709202968427898}",20,12,-30.664667344854394,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
299,False,"{'a': 0.5, 'e': 0.6992508064783751}",20,0,-8.252955231796115,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
300,False,"{'a': 0.5, 'e': 0.9563803314636136}",20,12,-8.42805323614896,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.9793545963764285}",30,14,-84.18360488669319,"{0: 8, 1: 5, 2: 1, 3: 1, 4: 1}",1
302,False,"{'a': 0.5, 'e': 0.7625486999106625}",20,0,-88.36342046313902,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
303,False,"{'a': 0.5, 'e': 0.35904428689111606}",30,0,-32.471654227379375,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
304,False,"{'a': 0.5, 'e': 0.13236668966664739}",20,0,19.87770963829952,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.5, 'e': 0.5913696841443247}",20,4,-59.53410042385885,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 2}",1
306,False,"{'a': 0.5, 'e': 0.9055847552047066}",20,0,-81.9435106056435,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.9980810948185003}",35,0,-273.36182022643646,"{0: 18, 1: 3, 2: 8, 3: 2, 4: 4}",0
308,False,"{'a': 0.5, 'e': 0.8462123731256282}",20,4,-92.22468394865622,"{0: 9, 1: 1, 2: 4, 3: 1, 4: 1}",1
309,False,"{'a': 0.5, 'e': 0.48716134980334147}",25,0,-125.09770667901311,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
310,False,"{'a': 0.5, 'e': 0.008836237703148543}",20,0,34.45026145995008,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.47165229356133864}",20,4,13.736173183257245,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.836663893913208}",20,0,-177.62118161805066,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",0
313,False,"{'a': 0.5, 'e': 0.9968309933617175}",20,0,-131.73918868424528,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
314,False,"{'a': 0.5, 'e': 0.9129390999389944}",25,0,-63.737181495129626,"{0: 14, 1: 5, 2: 6, 3: 0, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.6055278749869898}",25,0,-27.213172150823084,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.1498623077152374}",20,0,18.519533040100068,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.34249477911590703}",25,0,-44.01375951487366,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
318,False,"{'a': 0.5, 'e': 0.7509971990964674}",20,0,-34.276210166873796,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
319,False,"{'a': 0.5, 'e': 0.9756293127952373}",25,5,-12.612286798123177,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.9613933444599089}",20,0,-98.74297479430466,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
321,False,"{'a': 0.5, 'e': 0.7117747556357236}",20,0,-99.49702750914537,"{0: 13, 1: 2, 2: 1, 3: 3, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.2878888826194756}",25,0,28.33749327419657,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
323,False,"{'a': 0.5, 'e': 0.2064822293378111}",20,0,-41.8009742564077,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
324,False,"{'a': 0.5, 'e': 0.6502992902336991}",35,20,-47.158577685233006,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
325,False,"{'a': 0.5, 'e': 0.9349004048997503}",20,0,-64.38807382880802,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.9906052946548402}",25,0,-68.79595293104249,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.803775459710974}",25,0,-25.765637893906636,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
328,False,"{'a': 0.5, 'e': 0.4201533595806971}",25,3,-41.543621007829614,"{0: 17, 1: 0, 2: 3, 3: 2, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.06633693633562374}",25,6,22.574355008243746,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.5365856366554476}",20,0,-43.57913901282774,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.875459459043705}",20,0,-123.48127729320525,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
332,False,"{'a': 0.5, 'e': 0.9999902731420214}",30,0,-203.3244001589862,"{0: 16, 1: 1, 2: 8, 3: 3, 4: 2}",0
333,False,"{'a': 0.5, 'e': 0.8796885924951523}",20,0,-91.95512320548595,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
334,False,"{'a': 0.5, 'e': 0.5440084641932424}",30,13,-60.95274230251541,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
335,False,"{'a': 0.5, 'e': 0.07513609089835323}",20,6,10.5464232582346,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.41213221791123295}",20,10,16.987278443479656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.7984961861625556}",20,0,-42.45090992441685,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.989360439513222}",20,0,-120.09520054808117,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
339,False,"{'a': 0.5, 'e': 0.9379947521194415}",20,0,-127.59155257506369,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
340,False,"{'a': 0.5, 'e': 0.6569752356961871}",20,5,-48.29333820716577,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
341,False,"{'a': 0.5, 'e': 0.21510526876214117}",25,0,-12.426891531010384,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
342,False,"{'a': 0.5, 'e': 0.2794299700233931}",35,18,32.05706782164351,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.7055510066862999}",20,0,-42.587410653197935,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
344,False,"{'a': 0.5, 'e': 0.958928549960796}",30,0,-90.0707106159167,"{0: 24, 1: 0, 2: 3, 3: 2, 4: 1}",0
345,False,"{'a': 0.5, 'e': 0.9775269404025313}",25,0,-155.24673526699206,"{0: 13, 1: 2, 2: 6, 3: 3, 4: 1}",0
346,False,"{'a': 0.5, 'e': 0.7567926433898263}",20,0,-78.74018260007404,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
347,False,"{'a': 0.5, 'e': 0.3507691132091307}",20,0,-3.766312096579467,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
348,False,"{'a': 0.5, 'e': 0.14113492938566014}",25,17,-28.318471783974807,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
349,False,"{'a': 0.5, 'e': 0.5984842190140996}",25,0,-111.1447229124752,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
350,False,"{'a': 0.5, 'e': 0.9093036989610448}",20,0,-124.28234334277379,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
351,False,"{'a': 0.5, 'e': 0.9974939203271522}",20,0,-104.91103426542927,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
352,False,"{'a': 0.5, 'e': 0.8414628411805024}",25,13,-28.274453689402964,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
353,False,"{'a': 0.5, 'e': 0.47941231147032193}",25,0,-31.966531754589823,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
354,False,"{'a': 0.5, 'e': 1.50721766814562e-05}",20,3,29.158058206422975,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",30,16,30.16549992222839,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,14,10.574636997127703,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",30,19,18.5816758387599,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,17,14.94746843470891,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,9,20.696672920448318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,14,21.83059734122126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,5,37.79128786839528,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,12,17.10466500444463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,11,14.380655788291827,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,10,17.83740928633102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
